id,road_id,segment_id,longitude,latitude,road_type,speed_kmh,is_toll,province
2172,69,935,105.535678,11.426665,4,0,1,Tây Ninh
2173,69,935,105.542533,11.429144,4,0,1,Tây Ninh
2174,69,935,109.00454,11.538746,4,0,1,Tây Ninh
2175,69,936,107.51972,12.189485,1,80,1,Đắk Nông
2176,69,936,107.3935,12.248566,1,80,1,Đắk Nông
2177,69,937,108.053482,12.592242,4,0,1,Phú Yên
2178,69,937,108.819643,12.751308,4,0,1,Phú Yên
2179,69,937,109.3242,12.803342,4,0,1,Phú Yên
2180,69,937,108.427008,12.804146,4,0,1,Phú Yên
2181,69,938,108.117284,15.030927,10,0,1,Quảng Nam
2182,69,938,108.117755,15.031225,10,0,1,Quảng Nam
2183,69,939,106.945293,20.183724,4,0,1,Thái Bình
2184,69,939,106.947699,20.184411,4,0,1,Thái Bình
2185,69,940,106.322891,20.705395,4,0,1,Hòa Bình
2186,69,940,105.026339,20.938437,4,0,1,Hòa Bình
2187,69,941,105.864701,21.004075,4,0,1,Hà Nội
2188,69,941,105.864701,21.004075,4,0,1,Hà Nội
2189,69,942,105.684532,21.560531,4,0,1,Thái Nguyên
2190,69,942,105.686323,21.561032,4,0,1,Thái Nguyên
2191,69,943,106.180295,21.934412,2,0,1,Cao Bằng
2192,69,943,106.346254,23.275154,2,0,1,Cao Bằng
2193,70,944,105.834789,10.899802,1,70,1,Tây Ninh
2194,70,944,105.836571,10.900099,1,70,1,Tây Ninh
2195,70,945,105.837488,10.900776,1,60,1,Tây Ninh
2196,70,945,105.841567,10.902264,1,60,1,Tây Ninh
2197,70,946,105.842759,10.902558,4,0,1,Bình Thuận
2198,70,946,108.216689,10.963173,4,0,1,Bình Thuận
2199,70,947,105.83125,11.28405,2,0,1,Lâm Đồng
2200,70,947,108.693388,11.845026,2,0,1,Lâm Đồng
2201,70,948,107.323621,11.892824,1,80,1,Đắk Nông
2202,70,948,107.34425,11.906062,1,80,1,Đắk Nông
2203,70,948,105.767099,11.935273,1,80,1,Đắk Nông
2204,70,949,107.698917,13.723959,1,50,1,Gia Lai
2205,70,949,107.6908,13.774793,1,50,1,Gia Lai
2206,70,949,107.507524,13.776183,1,50,1,Gia Lai
2207,70,949,109.153093,13.794538,1,50,1,Gia Lai
2208,70,950,109.269402,13.817361,4,0,1,Bình Định
2209,70,950,109.01517,13.905966,4,0,1,Bình Định
2210,70,951,105.09101,20.215645,1,60,1,Ninh Bình
2211,70,951,105.609983,20.261499,1,60,1,Ninh Bình
2212,70,952,106.974392,20.253365,4,0,1,Hải Phòng
2213,70,952,106.977645,20.254437,4,0,1,Hải Phòng
2214,70,953,105.102949,20.546591,4,0,1,Hòa Bình
2215,70,953,105.020925,20.565779,4,0,1,Hòa Bình
2216,70,954,107.678603,21.362902,2,0,1,Bắc Giang
2217,70,954,106.643701,21.358632,2,0,1,Bắc Giang
2218,70,954,105.104218,21.37553,2,0,1,Bắc Giang
2219,70,955,103.997106,21.401849,1,80,1,Bắc Giang
2220,70,955,106.122136,21.440039,1,80,1,Bắc Giang
2221,70,956,105.590857,21.936751,1,80,1,Lao Cai
2222,70,956,104.078205,22.022735,1,80,1,Lao Cai
2223,70,956,104.443696,22.264216,1,80,1,Lao Cai
2224,70,957,103.894701,22.402807,1,80,1,Lao Cai
2225,70,957,104.066365,22.613482,1,80,1,Lao Cai
2226,71,958,106.597461,9.756567,1,60,1,Trà Vinh
2227,71,958,106.821111,9.925221,1,60,1,Trà Vinh
2228,71,958,105.329317,10.345473,1,60,1,Trà Vinh
2229,71,959,107.069299,10.385739,4,0,1,Tiền Giang
2230,71,959,106.525263,10.387423,4,0,1,Tiền Giang
2231,71,960,106.033028,10.42804,4,0,1,Bà Rịa - Vũng Tàu
2232,71,960,107.247132,10.640429,4,0,1,Bà Rịa - Vũng Tàu
2233,71,961,105.336461,10.933708,1,80,1,An Giang
2234,71,961,105.344734,10.935897,1,80,1,An Giang
2235,71,962,107.042176,11.867865,1,60,1,Lâm Đồng
2236,71,962,108.253731,11.851746,1,60,1,Lâm Đồng
2237,71,963,109.154817,13.009845,1,60,1,Phú Yên
2238,71,963,109.277184,13.02068,1,60,1,Phú Yên
2239,71,964,108.165344,16.500589,4,0,1,Đà Nẵng
2240,71,964,108.488063,16.522729,4,0,1,Đà Nẵng
2241,71,965,105.562125,15.696973,1,60,1,Quảng Trị
2242,71,965,105.566786,15.697349,1,60,1,Quảng Trị
2243,71,966,105.524122,17.400732,4,0,1,Hà Tĩnh
2244,71,966,106.849873,18.466171,4,0,1,Hà Tĩnh
2245,71,966,106.870464,18.455288,4,0,1,Hà Tĩnh
2246,71,966,106.868746,20.156566,4,0,1,Hà Tĩnh
2247,71,966,105.28818,20.199234,4,0,1,Hà Tĩnh
2248,71,967,106.96203,20.725146,2,0,1,Hòa Bình
2249,71,967,105.352703,20.727656,2,0,1,Hòa Bình
2250,71,968,107.104966,20.985606,1,60,1,Sơn La
2251,71,968,103.764548,21.038082,1,60,1,Sơn La
2252,71,969,106.534254,21.238944,1,60,1,Bắc Giang
2253,71,969,106.54329,21.242108,1,60,1,Bắc Giang
2254,71,969,106.560207,21.244459,1,60,1,Bắc Giang
2255,71,970,106.503228,21.322967,11,0,1,Vĩnh Phúc
2256,71,970,105.655327,21.372406,11,0,1,Vĩnh Phúc
2257,71,971,106.05912,21.577949,1,80,1,Vĩnh Phúc
2258,71,971,105.530973,21.588865,1,80,1,Vĩnh Phúc
2259,71,972,104.974632,22.82694,4,0,1,Cao Bằng
2260,71,972,106.410685,23.153195,4,0,1,Cao Bằng
2261,72,973,104.966006,8.905043,1,60,1,Cà Mau
2262,72,973,104.85619,9.0609,1,60,1,Cà Mau
2263,72,973,106.586978,9.211906,1,60,1,Cà Mau
2264,72,974,105.212627,9.85644,4,0,1,Kiên Giang
2265,72,974,105.183654,10.08342,4,0,1,Kiên Giang
2266,72,974,105.183686,10.083479,4,0,1,Kiên Giang
2267,72,974,106.691184,10.088327,4,0,1,Kiên Giang
2268,72,974,105.570131,10.20432,4,0,1,Kiên Giang
2269,72,975,107.351797,10.622136,4,0,1,Bà Rịa - Vũng Tàu
2270,72,975,104.545465,10.628056,4,0,1,Bà Rịa - Vũng Tàu
2271,72,975,107.398892,10.634898,4,0,1,Bà Rịa - Vũng Tàu
2272,72,975,107.413969,10.639568,4,0,1,Bà Rịa - Vũng Tàu
2273,72,976,105.183708,10.559812,1,80,1,Bà Rịa - Vũng Tàu
2274,72,976,107.022496,10.718455,1,80,1,Bà Rịa - Vũng Tàu
2275,72,977,105.711339,10.868898,4,0,1,Đồng Tháp
2276,72,977,105.744298,10.87314,4,0,1,Đồng Tháp
2277,72,978,105.368051,10.941247,4,0,1,An Giang
2278,72,978,105.3542,10.943225,4,0,1,An Giang
2279,72,979,105.667517,11.264765,2,0,1,An Giang
2280,72,979,105.120443,11.265611,2,0,1,An Giang
2281,72,980,107.641697,11.38838,4,0,1,Đồng Nai
2282,72,980,107.463901,11.418467,4,0,1,Đồng Nai
2283,72,980,107.765938,11.614383,4,0,1,Đồng Nai
2284,72,981,105.94341,11.804224,4,0,1,Tây Ninh
2285,72,981,105.943508,11.804258,4,0,1,Tây Ninh
2286,72,982,108.445232,11.939911,4,0,1,Đắk Nông
2287,72,982,107.58301,12.002146,4,0,1,Đắk Nông
2288,72,983,109.171077,12.304571,4,0,1,Đắk Nông
2289,72,983,107.518866,12.448156,4,0,1,Đắk Nông
2290,72,983,107.519843,12.448478,4,0,1,Đắk Nông
2291,72,984,108.710425,12.938238,1,60,1,Gia Lai
2292,72,984,108.103862,13.990265,1,60,1,Gia Lai
2293,72,985,108.13377,16.838719,4,0,1,Thừa Thiên Huế
2294,72,985,108.221581,16.882896,4,0,1,Thừa Thiên Huế
2295,72,986,108.169528,15.064197,4,0,1,Quảng Nam
2296,72,986,108.128844,15.079321,4,0,1,Quảng Nam
2297,72,987,106.98119,20.648556,1,90,1,Hải Phòng
2298,72,987,106.990332,20.661615,1,90,1,Hải Phòng
2299,72,988,105.47894,20.765645,1,80,1,Hà Nam
2300,72,988,105.709569,20.759462,1,80,1,Hà Nam
2301,72,989,105.711049,20.759899,1,50,1,Hòa Bình
2302,72,989,105.435181,20.773761,1,50,1,Hòa Bình
2303,72,989,105.439083,20.774571,1,50,1,Hòa Bình
2304,72,990,106.360436,20.885652,4,0,1,Hải Phòng
2305,72,990,106.968204,20.888771,4,0,1,Hải Phòng
2306,72,991,105.723767,21.202629,1,50,1,Phú Thọ
2307,72,991,105.25331,21.266289,1,50,1,Phú Thọ
2308,72,992,105.430993,21.361493,2,0,1,Yên Bái
2309,72,992,104.811581,21.407211,2,0,1,Yên Bái
2310,72,993,105.261833,22.579579,4,0,1,Hà Giang
2311,72,993,104.972244,23.025783,4,0,1,Hà Giang
2312,73,994,106.09977,8.964011,1,60,1,Cà Mau
2313,73,994,104.976812,9.077953,1,60,1,Cà Mau
2314,73,994,106.007393,9.310829,1,60,1,Cà Mau
2315,73,995,105.296861,10.203524,4,0,1,An Giang
2316,73,995,105.328377,10.345157,4,0,1,An Giang
2317,73,995,104.993977,10.419365,4,0,1,An Giang
2318,73,995,105.618663,10.466114,4,0,1,An Giang
2319,73,995,107.399644,10.636095,4,0,1,An Giang
2320,73,996,105.783955,10.662111,1,60,1,Đồng Tháp
2321,73,996,105.801827,10.663187,1,60,1,Đồng Tháp
2322,73,996,107.034128,10.571102,1,60,1,Đồng Tháp
2323,73,997,105.711477,10.826037,1,80,1,Đồng Tháp
2324,73,997,105.717791,10.825725,1,80,1,Đồng Tháp
2325,73,997,105.717909,10.825757,1,80,1,Đồng Tháp
2326,73,998,107.202134,10.841792,4,0,1,Bình Thuận
2327,73,998,107.781195,10.851064,4,0,1,Bình Thuận
2328,73,998,107.833438,10.857904,4,0,1,Bình Thuận
2329,73,998,107.87081,10.876472,4,0,1,Bình Thuận
2330,73,998,105.397218,10.896627,4,0,1,Bình Thuận
2331,73,998,107.36542,10.908308,4,0,1,Bình Thuận
2332,73,999,106.983455,11.556939,4,0,1,Lâm Đồng
2333,73,999,108.313904,11.766138,4,0,1,Lâm Đồng
2334,73,1000,108.444463,11.939395,4,0,1,Đắk Nông
2335,73,1000,107.974691,12.250445,4,0,1,Đắk Nông
2336,73,1000,109.201553,12.256889,4,0,1,Đắk Nông
2337,73,1001,108.3092,16.933087,4,0,1,Quảng Nam
2338,73,1001,108.204241,15.015741,4,0,1,Quảng Nam
2339,73,1002,108.204526,15.015851,11,0,1,Quảng Nam
2340,73,1002,108.14516,15.059749,11,0,1,Quảng Nam
2341,73,1003,107.073164,15.839527,4,0,1,Hà Tĩnh
2342,73,1003,106.730369,18.431654,4,0,1,Hà Tĩnh
2343,73,1004,106.269599,18.449031,1,50,1,Hà Tĩnh
2344,73,1004,106.45971,18.711907,1,50,1,Hà Tĩnh
2345,73,1005,106.941312,20.945126,4,0,1,Quảng Ninh
2346,73,1005,107.141548,20.962479,4,0,1,Quảng Ninh
2347,74,1006,106.011998,8.944419,4,0,1,Bạc Liêu
2348,74,1006,106.017734,8.946821,4,0,1,Bạc Liêu
2349,74,1007,104.918489,9.385907,1,50,1,Cà Mau
2350,74,1007,104.943705,9.394696,1,50,1,Cà Mau
2351,74,1008,105.312624,10.341677,1,60,1,An Giang
2352,74,1008,105.339208,10.3496,1,60,1,An Giang
2353,74,1009,105.937952,10.406534,1,60,1,Vinh Long
2354,74,1009,105.947124,10.408213,1,60,1,Vinh Long
2355,74,1009,105.966012,10.410406,1,60,1,Vinh Long
2356,74,1010,105.81086,10.666961,1,60,1,Đồng Tháp
2357,74,1010,105.863658,10.519134,1,60,1,Đồng Tháp
2358,74,1011,105.513704,10.890862,1,50,1,Đồng Tháp
2359,74,1011,105.516482,10.891325,1,50,1,Đồng Tháp
2360,74,1012,105.587317,11.087376,1,60,1,Đồng Nai
2361,74,1012,107.027427,11.09652,1,60,1,Đồng Nai
2362,74,1013,107.505335,11.236292,2,0,1,Tây Ninh
2363,74,1013,105.536629,11.272665,2,0,1,Tây Ninh
2364,74,1014,107.448448,11.62052,4,0,1,Đắk Nông
2365,74,1014,107.7901,11.637378,4,0,1,Đắk Nông
2366,74,1015,109.348909,12.808848,1,80,1,Phú Yên
2367,74,1015,109.229395,13.076207,1,80,1,Phú Yên
2368,74,1016,107.669875,13.767943,1,50,1,Gia Lai
2369,74,1016,108.055518,14.067897,1,50,1,Gia Lai
2370,74,1017,107.991817,14.251765,1,80,1,Kon Tum
2371,74,1017,108.382415,14.531432,1,80,1,Kon Tum
2372,74,1018,107.629003,15.44858,4,0,1,Quảng Nam
2373,74,1018,107.629262,15.448762,4,0,1,Quảng Nam
2374,74,1018,105.718074,15.52044,4,0,1,Quảng Nam
2375,74,1019,106.599073,18.541631,4,0,1,Hà Tĩnh
2376,74,1019,106.569887,18.78257,4,0,1,Hà Tĩnh
2377,74,1020,106.552463,18.783436,2,0,1,Hà Tĩnh
2378,74,1020,106.684067,18.970231,2,0,1,Hà Tĩnh
2379,74,1021,106.958044,21.021234,2,0,1,Hòa Bình
2380,74,1021,105.219134,21.050224,2,0,1,Hòa Bình
2381,74,1021,105.098123,21.057624,2,0,1,Hòa Bình
2382,74,1022,105.66186,21.357546,4,0,1,Tuyên Quang
2383,74,1022,105.404696,21.648937,4,0,1,Tuyên Quang
2384,74,1023,104.176294,22.315273,1,50,1,Lai Châu
2385,74,1023,103.512108,22.324835,1,50,1,Lai Châu
2386,75,1024,106.401602,9.2232,4,0,1,Sóc Trăng
2387,75,1024,106.61333,9.261565,4,0,1,Sóc Trăng
2388,75,1025,105.058911,10.419534,4,0,1,An Giang
2389,75,1025,105.215395,10.428116,4,0,1,An Giang
2390,75,1025,106.066851,10.437,4,0,1,An Giang
2391,75,1026,107.223303,10.563485,1,60,1,Bà Rịa - Vũng Tàu
2392,75,1026,107.052409,10.5714,1,60,1,Bà Rịa - Vũng Tàu
2393,75,1027,105.852655,10.718761,1,70,1,Đồng Tháp
2394,75,1027,105.877199,10.722168,1,70,1,Đồng Tháp
2395,75,1028,107.324794,10.871014,4,0,1,Đồng Tháp
2396,75,1028,105.741404,10.872217,4,0,1,Đồng Tháp
2397,75,1028,107.902501,10.892145,4,0,1,Đồng Tháp
2398,75,1029,105.843643,10.954231,11,0,1,Tây Ninh
2399,75,1029,105.843798,10.954272,11,0,1,Tây Ninh
2400,75,1030,105.867954,10.95771,4,0,1,Đồng Nai
2401,75,1030,107.658981,11.188117,4,0,1,Đồng Nai
2402,75,1030,108.301056,11.246385,4,0,1,Đồng Nai
2403,75,1031,105.438497,11.357977,1,60,1,Tây Ninh
2404,75,1031,105.437275,11.372098,1,60,1,Tây Ninh
2405,75,1031,105.409899,11.38404,1,60,1,Tây Ninh
2406,75,1032,106.954712,11.393945,2,0,1,Tây Ninh
2407,75,1032,105.844696,11.623307,2,0,1,Tây Ninh
2408,75,1033,105.872634,11.629155,4,0,1,Đắk Nông
2409,75,1033,107.397706,11.62938,4,0,1,Đắk Nông
2410,75,1034,108.108577,12.729755,1,50,1,Đắk Lắk
2411,75,1034,108.109684,12.72995,1,50,1,Đắk Lắk
2412,75,1034,108.229138,12.983641,1,50,1,Đắk Lắk
2413,75,1035,109.25411,13.343499,1,60,1,Gia Lai
2414,75,1035,107.918731,13.740718,1,60,1,Gia Lai
2415,75,1035,107.910499,13.744001,1,60,1,Gia Lai
2416,75,1036,108.521601,13.920822,1,50,1,Bình Định
2417,75,1036,108.577562,13.974158,1,50,1,Bình Định
2418,75,1037,108.156247,14.452703,4,0,1,Quảng Ngãi
2419,75,1037,108.561772,14.74014,4,0,1,Quảng Ngãi
2420,75,1038,108.337954,16.479624,4,0,1,Đà Nẵng
2421,75,1038,108.449963,16.639012,4,0,1,Đà Nẵng
2422,75,1039,106.546101,18.709105,4,0,1,Hà Tĩnh
2423,75,1039,106.355953,18.724756,4,0,1,Hà Tĩnh
2424,75,1040,106.82427,19.860302,2,0,1,Thái Bình
2425,75,1040,106.857055,20.13382,2,0,1,Thái Bình
2426,75,1041,106.942099,20.294897,2,0,1,Nam Định
2427,75,1041,106.157028,20.296311,2,0,1,Nam Định
2428,75,1042,106.042,20.712801,1,50,1,Hòa Bình
2429,75,1042,105.057766,20.757111,1,50,1,Hòa Bình
2430,75,1042,105.604502,20.776533,1,50,1,Hòa Bình
2431,75,1043,105.033205,21.429041,2,0,1,Phú Thọ
2432,75,1043,105.045406,21.432234,2,0,1,Phú Thọ
2433,75,1044,106.408487,21.439642,2,0,1,Quảng Ninh
2434,75,1044,107.735949,21.448694,2,0,1,Quảng Ninh
2435,75,1045,107.544211,21.477662,1,60,1,Yên Bái
2436,75,1045,104.896174,21.725536,1,60,1,Yên Bái
2437,75,1046,106.550325,21.91092,2,0,1,Lai Châu
2438,75,1046,103.516485,22.297821,2,0,1,Lai Châu
2439,75,1047,103.605959,22.482939,2,0,1,Cao Bằng
2440,75,1047,105.573316,22.869688,2,0,1,Cao Bằng
2441,76,1048,106.019496,8.529572,1,60,1,Bạc Liêu
2442,76,1048,106.077929,8.788514,1,60,1,Bạc Liêu
2443,76,1049,106.667889,9.252398,4,0,1,Trà Vinh
2444,76,1049,106.685976,9.259786,4,0,1,Trà Vinh
2445,76,1050,105.234258,10.432709,4,0,1,Bà Rịa - Vũng Tàu
2446,76,1050,107.197417,10.619503,4,0,1,Bà Rịa - Vũng Tàu
2447,76,1051,105.933137,10.716345,1,80,1,Đồng Tháp
2448,76,1051,105.960447,10.719794,1,80,1,Đồng Tháp
2449,76,1052,105.596122,10.820594,4,0,1,Đồng Nai
2450,76,1052,107.249569,10.898532,4,0,1,Đồng Nai
2451,76,1052,105.8361,10.968712,4,0,1,Đồng Nai
2452,76,1053,108.78573,11.319216,4,0,1,Bình Thuận
2453,76,1053,107.666941,11.391471,4,0,1,Bình Thuận
2454,76,1054,107.113219,11.70908,1,50,1,Bình Phước
2455,76,1054,107.211818,11.797836,1,50,1,Bình Phước
2456,76,1055,107.653155,13.768833,1,80,1,Gia Lai
2457,76,1055,107.748716,13.818824,1,80,1,Gia Lai
2458,76,1056,108.599064,13.97753,1,80,1,Bình Định
2459,76,1056,109.135635,14.170045,1,80,1,Bình Định
2460,76,1057,105.520801,17.470591,4,0,1,Hà Tĩnh
2461,76,1057,105.524398,17.47156,4,0,1,Hà Tĩnh
2462,76,1058,105.069556,20.086073,4,0,1,Nghệ An
2463,76,1058,105.079524,20.088821,4,0,1,Nghệ An
2464,76,1059,105.329,20.642478,2,0,1,Hòa Bình
2465,76,1059,105.071633,20.654601,2,0,1,Hòa Bình
2466,76,1060,106.824291,21.655489,2,0,1,Điện Biên
2467,76,1060,103.410915,21.684354,2,0,1,Điện Biên
2468,76,1060,104.762121,22.107492,2,0,1,Điện Biên
2469,77,1061,106.405338,9.224349,4,0,1,Sóc Trăng
2470,77,1061,106.55963,9.292534,4,0,1,Sóc Trăng
2471,77,1062,106.399294,9.743678,4,0,1,Bà Rịa - Vũng Tàu
2472,77,1062,106.989854,10.013433,4,0,1,Bà Rịa - Vũng Tàu
2473,77,1063,106.904649,10.257692,1,70,1,Bà Rịa - Vũng Tàu
2474,77,1063,106.908549,10.2586,1,70,1,Bà Rịa - Vũng Tàu
2475,77,1064,105.908105,10.706459,1,60,1,Đồng Tháp
2476,77,1064,105.922945,10.708906,1,60,1,Đồng Tháp
2477,77,1065,106.168655,10.730747,4,0,1,Đồng Tháp
2478,77,1065,105.923796,10.767614,4,0,1,Đồng Tháp
2479,77,1066,105.903194,10.957507,2,0,1,An Giang
2480,77,1066,105.308834,11.004505,2,0,1,An Giang
2481,77,1066,105.553273,11.095008,2,0,1,An Giang
2482,77,1067,105.518456,11.111753,1,50,1,Tây Ninh
2483,77,1067,105.520059,11.112126,1,50,1,Tây Ninh
2484,77,1067,105.524716,11.113161,1,50,1,Tây Ninh
2485,77,1068,105.656276,11.240527,1,60,1,Tây Ninh
2486,77,1068,105.37906,11.245121,1,60,1,Tây Ninh
2487,77,1069,108.780234,11.317721,4,0,1,Ninh Thuận
2488,77,1069,108.788986,11.319731,4,0,1,Ninh Thuận
2489,77,1070,109.125426,12.06757,1,80,1,Đắk Nông
2490,77,1070,108.033771,12.396976,1,80,1,Đắk Nông
2491,77,1070,107.574583,12.456726,1,80,1,Đắk Nông
2492,77,1070,107.730154,12.490353,1,80,1,Đắk Nông
2493,77,1070,107.960437,12.520335,1,80,1,Đắk Nông
2494,77,1071,107.965568,12.521591,1,50,1,Đắk Lắk
2495,77,1071,108.110451,12.730158,1,50,1,Đắk Lắk
2496,77,1071,108.113344,12.730872,1,50,1,Đắk Lắk
2497,77,1071,108.12644,12.733919,1,50,1,Đắk Lắk
2498,77,1072,108.750123,16.365618,1,60,1,Đà Nẵng
2499,77,1072,108.770555,16.368535,1,60,1,Đà Nẵng
2500,77,1073,108.772228,16.368992,4,0,1,Đà Nẵng
2501,77,1073,108.772526,16.369052,4,0,1,Đà Nẵng
2502,77,1074,105.432066,20.239278,1,50,1,Hòa Bình
2503,77,1074,105.463844,20.241821,1,50,1,Hòa Bình
2504,77,1074,105.344912,20.269522,1,50,1,Hòa Bình
2505,77,1074,105.357433,20.278852,1,50,1,Hòa Bình
2506,77,1074,106.761154,20.295108,1,50,1,Hòa Bình
2507,77,1075,105.337647,20.477325,1,50,1,Hòa Bình
2508,77,1075,105.34307,20.478492,1,50,1,Hòa Bình
2509,77,1075,105.348274,20.479548,1,50,1,Hòa Bình
2510,77,1076,106.949416,20.548981,1,80,1,Hòa Bình
2511,77,1076,105.137173,20.795083,1,80,1,Hòa Bình
2512,77,1077,106.325942,21.351306,4,0,1,Bắc Giang
2513,77,1077,106.109093,21.495157,4,0,1,Bắc Giang
2514,77,1078,106.372098,21.599138,2,0,1,Thái Nguyên
2515,77,1078,106.036754,21.749342,2,0,1,Thái Nguyên
2516,77,1079,104.083371,22.034362,1,80,1,Lao Cai
2517,77,1079,104.085694,22.035999,1,80,1,Lao Cai
2518,77,1080,104.136945,22.750982,4,0,1,Hà Giang
2519,77,1080,104.972147,22.823488,4,0,1,Hà Giang
2520,77,1080,104.975567,22.825858,4,0,1,Hà Giang
2521,78,1081,106.959085,9.321808,2,0,1,Sóc Trăng
2522,78,1081,106.465718,9.425151,2,0,1,Sóc Trăng
2523,78,1082,106.397301,9.743192,4,0,1,Trà Vinh
2524,78,1082,106.500513,9.955965,4,0,1,Trà Vinh
2525,78,1082,106.108728,9.959745,4,0,1,Trà Vinh
2526,78,1083,105.175443,10.315541,1,80,1,An Giang
2527,78,1083,105.190056,10.319408,1,80,1,An Giang
2528,78,1083,105.553309,10.365191,1,80,1,An Giang
2529,78,1084,105.944698,10.565279,1,50,1,Đồng Tháp
2530,78,1084,105.670001,10.584932,1,50,1,Đồng Tháp
2531,78,1085,105.944884,10.704351,1,50,1,Long An
2532,78,1085,105.992454,10.74126,1,50,1,Long An
2533,78,1086,105.52808,11.075248,1,60,1,Tây Ninh
2534,78,1086,105.576771,11.07788,1,60,1,Tây Ninh
2535,78,1087,105.503835,11.247786,2,0,1,An Giang
2536,78,1087,105.116891,11.258772,2,0,1,An Giang
2537,78,1088,108.489386,11.965494,4,0,1,Đắk Nông
2538,78,1088,107.58124,12.001572,4,0,1,Đắk Nông
2539,78,1088,107.587789,12.0034,4,0,1,Đắk Nông
2540,78,1089,109.050252,12.179081,1,80,1,Đắk Nông
2541,78,1089,107.313809,12.303979,1,80,1,Đắk Nông
2542,78,1090,108.8714,12.996063,2,0,1,Gia Lai
2543,78,1090,107.963329,13.595039,2,0,1,Gia Lai
2544,78,1091,109.188749,13.832132,4,0,1,Bình Định
2545,78,1091,109.152232,13.954414,4,0,1,Bình Định
2546,78,1092,108.970037,14.822733,1,50,1,Thừa Thiên Huế
2547,78,1092,107.731807,16.015342,1,50,1,Thừa Thiên Huế
2548,78,1093,108.246134,16.895125,1,60,1,Thừa Thiên Huế
2549,78,1093,108.251209,16.982284,1,60,1,Thừa Thiên Huế
2550,78,1094,108.238713,15.036899,4,0,1,Quảng Nam
2551,78,1094,107.632684,15.449695,4,0,1,Quảng Nam
2552,78,1095,106.569341,18.712276,4,0,1,Hà Tĩnh
2553,78,1095,106.701427,18.8148,4,0,1,Hà Tĩnh
2554,78,1096,104.502363,20.834304,2,0,1,Hưng Yên
2555,78,1096,105.974242,20.834523,2,0,1,Hưng Yên
2556,78,1097,107.14827,20.962851,1,80,1,Quảng Ninh
2557,78,1097,107.149412,20.963078,1,80,1,Quảng Ninh
2558,78,1098,106.423338,21.193527,4,0,1,Bắc Giang
2559,78,1098,106.434684,21.300543,4,0,1,Bắc Giang
2560,78,1098,107.453697,21.306387,4,0,1,Bắc Giang
2561,78,1099,106.82999,21.310571,1,80,1,Hải Phòng
2562,78,1099,106.84521,21.314091,1,80,1,Hải Phòng
2563,78,1100,105.072997,21.437796,2,0,1,Phú Thọ
2564,78,1100,105.078229,21.438875,2,0,1,Phú Thọ
2565,78,1101,104.308119,21.787912,1,60,1,Lai Châu
2566,78,1101,103.173438,21.982332,1,60,1,Lai Châu
2567,79,1102,107.966303,10.720343,1,50,1,Bình Thuận
2568,79,1102,107.951166,10.72144,1,50,1,Bình Thuận
2569,79,1102,105.577657,10.762003,1,50,1,Bình Thuận
2570,79,1103,106.439206,10.813704,1,80,1,Bình Thuận
2571,79,1103,107.806068,10.841125,1,80,1,Bình Thuận
2572,79,1104,105.35957,11.281267,1,60,1,An Giang
2573,79,1104,105.097088,11.305138,1,60,1,An Giang
2574,79,1105,105.381988,11.432011,1,50,1,Tây Ninh
2575,79,1105,105.416713,11.438423,1,50,1,Tây Ninh
2576,79,1106,105.46585,11.445244,1,60,1,Tây Ninh
2577,79,1106,105.457688,11.448272,1,60,1,Tây Ninh
2578,79,1107,107.784652,13.93641,1,50,1,Gia Lai
2579,79,1107,107.924333,13.984469,1,50,1,Gia Lai
2580,79,1108,108.391098,16.655537,1,60,1,Quảng Nam
2581,79,1108,108.215851,15.048729,1,60,1,Quảng Nam
2582,79,1109,106.776904,19.782646,4,0,1,Hòa Bình
2583,79,1109,105.215887,20.200182,4,0,1,Hòa Bình
2584,79,1110,106.437237,21.107919,2,0,1,Quảng Ninh
2585,79,1110,106.995496,21.132685,2,0,1,Quảng Ninh
2586,79,1111,103.74445,21.42522,4,0,1,Phú Thọ
2587,79,1111,105.063314,21.433711,4,0,1,Phú Thọ
2588,79,1112,107.871084,21.640204,4,0,1,Yên Bái
2589,79,1112,104.918462,21.727182,4,0,1,Yên Bái
2590,79,1112,105.784282,21.864708,4,0,1,Yên Bái
2591,80,1113,105.411279,9.868533,4,0,1,An Giang
2592,80,1113,105.692335,10.045117,4,0,1,An Giang
2593,80,1113,105.279666,10.309871,4,0,1,An Giang
2594,80,1113,105.288054,10.311272,4,0,1,An Giang
2595,80,1114,107.870492,11.677787,1,60,1,Tây Ninh
2596,80,1114,105.502933,11.554412,1,60,1,Tây Ninh
2597,80,1115,108.015571,12.546785,4,0,1,Phú Yên
2598,80,1115,109.321752,12.999136,4,0,1,Phú Yên
2599,80,1115,109.324639,12.999505,4,0,1,Phú Yên
2600,80,1116,108.522611,13.951914,1,60,1,Quảng Ngãi
2601,80,1116,109.049715,14.66577,1,60,1,Quảng Ngãi
2602,80,1117,108.407656,14.547503,1,50,1,Đà Nẵng
2603,80,1117,108.811112,16.139509,1,50,1,Đà Nẵng
2604,80,1117,108.857569,16.161393,1,50,1,Đà Nẵng
2605,80,1118,108.114551,15.127753,4,0,1,Quảng Nam
2606,80,1118,108.131251,15.187151,4,0,1,Quảng Nam
2607,80,1119,106.162452,19.320314,1,50,1,Thanh Hóa
2608,80,1119,106.540716,19.507675,1,50,1,Thanh Hóa
2609,80,1120,106.526522,19.947144,1,60,1,Hòa Bình
